0 0
0.000980522 -6.25
0.00196104 -6.24808
0.00294156 -6.24617
0.00392209 -6.24426
0.00490261 -6.24234
0.00588313 -6.24043
0.00686365 -6.23852
0.00784417 -6.23661
0.00882469 -6.2347
0.00980522 -6.23279
0.0107857 -6.23088
0.0117663 -6.22897
0.0127468 -6.22706
0.0137273 -6.22515
0.0147078 -6.22324
0.0156883 -6.22134
0.0166689 -6.21943
0.0175696 -6.21752
0.0184704 -6.21577
0.0193712 -6.21402
0.020272 -6.21227
0.0211728 -6.21053
0.0221467 -6.20878
0.0231207 -6.20689
0.0240946 -6.205
0.0250685 -6.20311
0.0260425 -6.20122
0.0270164 -6.19933
0.0279904 -6.19745
0.0289092 -6.19556
0.029828 -6.19378
0.0307468 -6.192
0.0316657 -6.19023
0.0325845 -6.18845
0.0335033 -6.18667
0.0344221 -6.1849
0.0353409 -6.18312
0.0362598 -6.18134
0.0371464 -6.17957
0.0380329 -6.17786
0.0389195 -6.17615
0.0398061 -6.17443
0.0406927 -6.17272
0.0415793 -6.17101
0.0424659 -6.1693
0.0434412 -6.16759
0.0444165 -6.16571
0.0453918 -6.16384
0.0463671 -6.16196
0.0473424 -6.16008
0.0483178 -6.1582
0.0492931 -6.15632
0.0502821 -6.15445
0.0512711 -6.15255
0.0522602 -6.15064
0.0532492 -6.14874
0.0542382 -6.14684
0.0552272 -6.14494
0.0562163 -6.14304
0.05714 -6.14115
0.0580638 -6.13937
0.0589876 -6.1376
0.0599114 -6.13583
0.0608351 -6.13406
0.0617589 -6.13229
0.0626827 -6.13052
0.0636065 -6.12875
0.0645237 -6.12698
0.065441 -6.12522
0.0663582 -6.12347
0.0672754 -6.12171
0.0681927 -6.11996
0.0691099 -6.1182
0.0700272 -6.11645
0.0710126 -6.11469
0.0719981 -6.11281
0.0729835 -6.11093
0.0739689 -6.10905
0.0749544 -6.10717
0.0759398 -6.10528
0.0769253 -628.024
0.0778241 -899.689
0.0787229 -1128.41
0.0796218 -1336.41
0.0805206 -1521.63
0.0814195 -1682.39
0.0823183 -1817.35
0.0832171 -1925.54
0.084116 -2006.35
0.0850351 -2059.54
0.0859542 -2085.21
0.0868733 -2082.61
0.0877924 -2052.59
0.0887115 -1996.35
0.0896306 -1913.83
0.0905497 -1810.01
0.0914688 -1685.31
0.0923905 -1541.98
0.0933122 -1381.94
0.094234 -1208.21
0.0951557 -1023.5
0.0960774 -830.577
0.0969991 -632.238
0.0979209 -431.277
0.0989082 -230.437
0.0998956 -18.0492
0.100883 187.995
0.10187 384.755
0.102858 3.9856
0.103845 3.98437
0.104832 3.98314
0.10571 3.98191
0.106588 3.98082
0.107466 3.97973
0.108344 3.97864
0.109221 3.97755
0.110099 3.97646
0.110977 3.97537
0.111855 3.97427
0.112775 3.97318
0.113695 3.97204
0.114615 3.9709
0.115535 3.96976
0.116455 3.96862
0.117375 3.96748
0.118295 3.96634
0.119214 3.9652
0.120122 3.96406
0.121029 3.96293
0.121937 3.96181
0.122844 3.96068
0.123752 3.95956
0.124659 3.95844
0.125567 3.95732
0.126457 3.95619
0.127347 3.95509
0.128237 3.95399
0.129127 3.95289
0.130017 3.95179
0.130907 3.95069
0.131798 3.9496
0.132688 3.9485
0.133666 3.9474
0.134643 3.94619
0.135621 3.94499
0.136599 3.94378
0.137577 3.94258
0.138555 3.94137
0.139533 3.94017
0.140493 3.93896
0.141453 3.93778
0.142413 3.9366
0.143372 3.93542
0.144332 3.93424
0.145292 3.93306
0.146252 3.93188
0.147212 3.9307
0.148105 3.92952
0.148999 3.92842
0.149892 3.92733
0.150785 3.92623
0.151679 3.92513
0.152572 3.92404
0.153465 3.92294
0.154455 3.92185
0.155445 3.92063
0.156435 3.91942
0.157426 3.91821
0.158416 3.917
0.159406 3.91578
0.160396 3.91457
0.161273 3.91336
0.16215 3.91229
0.163027 3.91122
0.163904 3.91014
0.164781 3.90907
0.165658 3.908
0.166536 3.90693
0.167413 3.90586
0.168382 3.90479
0.16935 3.90361
0.170319 3.90242
0.171288 3.90124
0.172257 3.90006
0.173226 3.89888
0.174195 3.8977
0.175164 3.89652
0.17603 3.89534
0.176897 3.89429
0.177763 3.89323
0.17863 3.89218
0.179496 3.89112
0.180363 3.89007
0.181229 3.88902
0.182225 3.88796
0.183221 3.88675
0.184217 3.88554
0.185213 3.88433
0.186209 3.88312
0.187205 3.88192
0.188201 3.88071
0.189192 3.8795
0.190182 3.8783
0.191173 3.8771
0.192164 3.8759
0.193154 3.8747
0.194145 3.8735
0.195136 3.8723
0.196079 3.8711
0.197022 3.86996
0.197966 3.86882
0.198909 3.86768
0.199853 3.86654
0.200796 3.8654
0.201739 3.86426
0.202683 3.86312
0.203564 3.86198
0.204446 3.86092
0.205327 3.85985
0.206209 3.85879
0.20709 3.85773
0.207972 3.85666
0.208853 3.8556
0.209735 3.85454
0.210647 3.85348
0.211559 3.85238
0.212472 3.85128
0.213384 3.85018
0.214296 3.84908
0.215209 3.84799
0.216121 3.84689
0.216997 3.84579
0.217874 3.84474
0.21875 3.84369
0.219627 3.84263
0.220503 3.84158
0.22138 3.84053
0.222256 3.83948
0.223132 3.83843
0.22407 3.83738
0.225007 3.83625
0.225944 3.83513
0.226881 3.834
0.227819 3.83288
0.228756 3.83176
0.229693 3.83064
0.23063 3.82951
